Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
12,05/16/2023 18:14:53.585936,213,True,True,True,True,Eyes,0.1851432,0.08883453,-2.236013,0.8048253,0.1266901,-0.5798327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.020398,-0.2291421,-1.785214,0.2763219,0.08928863,-2.048507,-0.01703314,0.9462503,-0.03121313,0.3214749,2.758104,142.3988,356.9984,0.06732388,0.03834773,-0.9969927,0.01012216,-0.002235203,0.1483468,0.7666057,0.1624178,-2.633316,-0.0727247,0.09633282,0.7079421,-0.7927276,-0.05230369,-0.6073282,-0.01216674,0.9974712,-0.07002231,0.6094548,-0.0481194,-0.7913594,moving,-54.22931,-12.3251,-5.865244,7.748899,-55.44026277771735,-14.711193002039376,52.3645711899215,54.42552911594982,129.50098819759683
13,05/16/2023 18:14:53.605947,214,True,True,True,True,Eyes,0.1897013,0.08884063,-2.228145,0.8008,0.1234386,-0.5860736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9868126,-0.2219596,-1.797692,0.2838792,0.08817369,-2.041176,-0.01113905,0.9485593,-0.03101798,0.3148796,2.970963,143.2117,357.6662,0.06883747,0.03846961,-0.9968848,0.009514835,-0.002101091,0.139446,0.7692062,0.1600707,-2.633377,-0.07859391,0.09654176,0.7115026,-0.8014536,-0.04066595,-0.596673,-0.001598241,0.9978276,-0.06585969,0.5980551,-0.05182986,-0.7997776,moving,-53.80109,-11.89378,-6.303445,7.727111,-55.04295907799423,-14.285682023875614,51.39071554454079,53.47993351969488,130.3864337436987
14,05/16/2023 18:14:53.626274,215,True,True,True,True,Eyes,0.1944029,0.08884202,-2.220277,0.7964967,0.1196559,-0.5926849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9494178,-0.2247899,-1.810435,0.2915984,0.088605,-2.033892,-0.00819916,0.9509191,-0.0322832,0.3076417,3.230479,144.0877,357.9648,0.07043095,0.03859278,-0.9967687,0.008943944,-0.001975026,0.1310792,0.7718044,0.1577256,-2.633438,-0.08312389,0.09585211,0.7156082,-0.8105789,-0.0354568,-0.5845554,0.004269843,0.9977811,-0.06644224,0.5856142,-0.05635262,-0.8086289,moving,-53.34652,-11.4139,-6.625692,7.629072,-54.62206235138286,-13.812267817086022,50.452656536582566,52.56788582451136,131.21615286788156
15,05/16/2023 18:14:53.635828,216,True,True,True,True,Eyes,0.19925,0.08888793,-2.212422,0.7920972,0.1157303,-0.5993235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9132352,-0.2393499,-1.819644,0.2996849,0.08840357,-2.026021,-0.005594543,0.9529019,-0.0365098,0.3010214,3.796467,144.8752,358.1253,0.07210403,0.03871696,-0.9966443,0.008407308,-0.001856524,0.1232145,0.7744381,0.1553484,-2.6335,-0.0880993,0.09381495,0.7198609,-0.8187098,-0.03264256,-0.5732791,0.01131836,0.9972715,-0.07294866,0.5740961,-0.06621236,-0.8161064,moving,-52.88781,-10.92938,-6.977377,7.425151,-54.19734276336232,-13.334276160879286,49.44346940170613,51.581769868248635,132.10946043061313
16,05/16/2023 18:14:53.655386,217,True,True,True,True,Eyes,0.2041875,0.08890422,-2.204571,0.7876419,0.1116891,-0.6059256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8838008,-0.2505656,-1.825657,0.3080768,0.0895885,-2.018408,-0.003435714,0.954307,-0.03944873,0.2961932,4.201087,145.4509,358.2805,0.07385695,0.03884407,-0.996511,0.007902869,-0.001745133,0.1158216,0.7769186,0.1531096,-2.633558,-0.09382558,0.09402941,0.7236968,-0.824516,-0.02992634,-0.5650473,0.01681144,0.996864,-0.07732768,0.5655894,-0.07325714,-0.8214272,moving,-52.42925,-10.44398,-7.387057,7.402928,-53.77280236262328,-12.855416485988636,48.449058560613054,50.616577266337494,133.01065806861513
17,05/16/2023 18:14:53.675623,218,True,True,True,True,Eyes,0.2092526,0.08890162,-2.196772,0.7831967,0.1076644,-0.6123816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.863301,-0.2518236,-1.827819,0.3153208,0.08921553,-2.010532,-0.001434369,0.9551358,-0.04025865,0.2934159,4.362313,145.7886,358.4848,0.07568759,0.03897257,-0.9963688,0.007428697,-0.001640425,0.1088723,0.7797808,0.1505262,-2.633625,-0.09987023,0.0953967,0.7275655,-0.8278104,-0.02636509,-0.5603886,0.02088502,0.9967543,-0.07774667,0.5606195,-0.07606321,-0.8245729,moving,-51.97814,-9.971411,-7.815935,7.469877,-53.35496734680307,-12.389214334178233,47.481563554299356,49.68085119744235,133.8989994612522
18,05/16/2023 18:14:53.690864,219,True,True,True,True,Eyes,0.2144043,0.08888311,-2.189035,0.7786493,0.1036223,-0.6188437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.844159,-0.2545205,-1.830571,0.3234739,0.08879513,-2.00396,0.000258674,0.9558205,-0.04134493,0.2910287,4.541848,146.0773,358.6451,0.07759528,0.0391014,-0.9962171,0.006982975,-0.001541999,0.10234,0.782205,0.1483382,-2.633682,-0.1047685,0.09540942,0.7299905,-0.8306044,-0.02357063,-0.5563639,0.02455961,0.9965811,-0.07888609,0.556321,-0.07918722,-0.8271858,moving,-51.52353,-9.505708,-8.167342,7.446323,-52.933481729234266,-11.92978440623198,46.55244776503492,48.77951213855223,134.7418052073468
19,05/16/2023 18:14:53.705799,220,True,True,True,True,Eyes,0.2196776,0.08884264,-2.181389,0.7740571,0.09976314,-0.6252063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.824514,-0.252104,-1.834348,0.3305061,0.08841728,-1.997789,0.001328489,0.956681,-0.04103512,0.2882291,4.547231,146.4188,358.7864,0.07957673,0.03922968,-0.9960557,0.0,0.0,0.0,0.7847,0.1460863,-2.633741,-0.1099314,0.05935803,0.736456,-0.8338444,-0.02111315,-0.5515956,0.02619691,0.9966287,-0.07774922,0.5513776,-0.07928085,-0.8304801,moving,-51.07217,-9.066161,-8.489901,4.608053,-52.514123392499386,-11.496155335804616,44.72397300895971,46.87726190155781,136.25206062217006
20,05/16/2023 18:14:53.725434,221,True,True,True,True,Eyes,0.2250331,0.08878761,-2.17381,0.7693341,0.09588318,-0.6316103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8026957,-0.2480314,-1.840058,0.3387308,0.08784827,-1.992285,0.002067368,0.9576638,-0.04027843,0.2850498,4.492293,146.8058,358.9078,0.08163217,0.0393564,-0.9958844,0.0,0.0,0.0,0.7872854,0.1437527,-2.633801,-0.1122973,0.06685214,0.7419096,-0.8374847,-0.01900302,-0.5461303,0.0269224,0.9967467,-0.07596779,0.5457972,-0.078325,-0.8342486,moving,-50.61459,-8.632023,-8.607097,5.148914,-52.08854104873982,-11.06786095107076,44.21022158667628,46.40710900688996,136.73628077634672
21,05/16/2023 18:14:53.735954,222,True,True,True,True,Eyes,0.2305157,0.08871461,-2.166321,0.7645502,0.09200158,-0.6379645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7792122,-0.2517204,-1.8445,0.3460461,0.08747548,-1.986281,0.001862585,0.9586869,-0.04131435,0.281441,4.60371,147.2333,358.8685,0.08375926,0.03948094,-0.9957029,0.0,0.0,0.0,0.7899328,0.1413633,-2.633864,-0.1045194,0.1133875,0.7440596,-0.8415752,-0.01968383,-0.5397816,0.02682638,0.9965793,-0.07816666,0.5394738,-0.08026347,-0.8381683,moving,-50.15733,-8.206113,-7.996119,8.664663,-51.662948779044136,-10.647682758882054,45.41135095797853,47.74681896904364,135.73532712751054
22,05/16/2023 18:14:53.756475,223,True,True,True,True,Eyes,0.2361005,0.08863119,-2.158888,0.7596037,0.08814102,-0.644386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7538878,-0.2613397,-1.849504,0.354624,0.08699828,-1.980905,0.0008335312,0.9596832,-0.04376696,0.2776544,4.845417,147.6725,358.6944,0.08595783,0.03960254,-0.9955106,0.0,0.0,0.0,0.7923691,0.1391643,-2.633921,-0.09667015,0.09168775,0.7517623,-0.8458149,-0.02270432,-0.5329935,0.02590403,0.9961675,-0.08354197,0.5328475,-0.0844677,-0.8419852,moving,-49.69144,-7.788752,-7.327531,6.953665,-51.22868042277135,-10.235936263763591,44.855764899978794,47.146509014429476,136.06212321300717
23,05/16/2023 18:14:53.775628,224,True,True,True,True,Eyes,0.2418211,0.08849839,-2.151548,0.7545955,0.08435325,-0.6507458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7282448,-0.2710111,-1.853448,0.3625197,0.08669125,-1.974872,-0.0007771247,0.9606801,-0.04617906,0.2737895,5.065876,148.1172,358.4594,0.08822631,0.03972088,-0.9953074,0.0,0.0,0.0,0.7950833,0.1367145,-2.633985,-0.09580812,0.06176158,0.7581183,-0.8500775,-0.02677982,-0.5259765,0.02379355,0.9957338,-0.08915213,0.52612,-0.08830108,-0.8458138,moving,-49.22627,-7.385811,-7.202641,4.657427,-50.79454858415316,-9.838413840369851,43.715271654815155,45.93891388022452,136.9719349501814
24,05/16/2023 18:14:53.785676,225,True,True,True,True,Eyes,0.2476552,0.08830563,-2.144279,0.7494323,0.08069014,-0.6571456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7025841,-0.2762783,-1.858774,0.3715411,0.085382,-1.969686,-0.002266284,0.9616665,-0.04775504,0.2700224,5.199561,148.5532,358.2652,0.09056595,0.03983389,-0.9950928,0.0,0.0,0.0,0.7975549,0.1344838,-2.634043,-0.09541997,0.07961668,0.7614279,-0.8541658,-0.03014867,-0.5191264,0.02143104,0.9954287,-0.09307272,0.5195593,-0.09062494,-0.849615,moving,-48.75384,-7.000241,-7.142908,5.96929,-50.35272291847849,-9.458025364805742,43.585300231483835,45.88126158525218,137.13238793857107
25,05/16/2023 18:14:53.805882,226,True,True,True,True,Eyes,0.2536216,0.08805142,-2.137118,0.7442549,0.07711117,-0.6634294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6798965,-0.2787018,-1.862596,0.380036,0.08380097,-1.964115,-0.003610177,0.9624758,-0.04873761,0.2669311,5.272357,148.9112,358.1027,0.09297539,0.03993913,-0.9948664,0.0,0.0,0.0,0.8002589,0.1320432,-2.634106,-0.09465289,0.07737409,0.7659065,-0.8574697,-0.03296858,-0.5134775,0.01906975,0.9952232,-0.09574487,0.5141813,-0.09189019,-0.8527451,moving,-48.28617,-6.629807,-7.045054,5.768615,-49.914912234505664,-9.092567738920284,43.06449253173129,45.37267346593316,137.58431400249768
26,05/16/2023 18:14:53.836303,227,True,True,True,True,Eyes,0.2597598,0.0877213,-2.130036,0.7388902,0.07386183,-0.6697654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6574118,-0.2835131,-1.866916,0.3892167,0.08252461,-1.959501,-0.005281194,0.9632083,-0.05022385,0.2639687,5.39169,149.2491,357.8881,0.09545527,0.0400343,-0.9946277,0.0,0.0,0.0,0.8027043,0.1298361,-2.634164,-0.08783931,0.07272798,0.7721997,-0.8605853,-0.03668883,-0.5079832,0.01634127,0.9948993,-0.0995402,0.5090442,-0.09396391,-0.8555962,moving,-47.80933,-6.293158,-6.489618,5.380409,-49.46692392159971,-8.760434694377487,42.93705586397876,45.24391986408323,137.63316590194736
27,05/16/2023 18:14:53.855996,228,True,True,True,True,Eyes,0.2660244,0.08734708,-2.123062,0.7334554,0.07075741,-0.6760448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6319278,-0.2839706,-1.87235,0.3991697,0.080335,-1.95445,-0.009979365,0.9640362,-0.05069232,0.2607011,5.30947,149.6134,357.371,0.09800803,0.04011667,-0.9943761,0.0,0.0,0.0,0.8052398,0.1275475,-2.634223,-0.08215538,0.07829553,0.7764409,-0.8638709,-0.04567202,-0.5016389,0.00719015,0.9946614,-0.1029417,0.5036623,-0.09253518,-0.8589307,moving,-47.33243,-5.975039,-6.040005,5.758185,-49.01815843813598,-8.446579753321203,42.927064980205685,45.264743616297615,137.61806449092649
28,05/16/2023 18:14:53.875778,229,True,True,True,True,Eyes,0.2724564,0.08688579,-2.116199,0.7280389,0.0677832,-0.6821766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6085731,-0.2836933,-1.877122,0.4092802,0.07850849,-1.949553,-0.01197471,0.9647834,-0.05110768,0.2577552,5.304142,149.9521,357.1532,0.1006331,0.04018514,-0.9941111,0.0,0.0,0.0,0.8079293,0.1251201,-2.634287,-0.08064765,0.07849053,0.7797593,-0.8668377,-0.04945254,-0.4961317,0.003240524,0.9944893,-0.1047888,0.4985797,-0.09244259,-0.8619006,moving,-46.86269,-5.674462,-5.904897,5.748028,-48.57563510444757,-8.150029259341034,42.52074887899964,44.877030716863125,137.98367331967677
29,05/16/2023 18:14:53.886145,230,True,True,True,True,Eyes,0.2790629,0.08633503,-2.109435,0.7225516,0.06477772,-0.6882754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5876393,-0.2803737,-1.882102,0.4197597,0.07595459,-1.94532,-0.01235756,0.9654459,-0.05102156,0.2552613,5.290662,150.2473,357.127,0.1033323,0.04023673,-0.9938321,0.0,0.0,0.0,0.8104239,0.1228686,-2.634345,-0.07941508,0.08076194,0.7830155,-0.8693781,-0.04990878,-0.491621,0.002186552,0.9944882,-0.1048259,0.494143,-0.09220831,-0.8644772,moving,-46.39174,-5.376612,-5.791256,5.888789,-48.13183599286713,-7.856168542651821,42.13441064883971,44.51571151831319,138.33986096739022
30,05/16/2023 18:14:53.905595,231,True,True,True,True,Eyes,0.2858299,0.08570221,-2.102785,0.7170841,0.06172886,-0.6942478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5668875,-0.2793663,-1.886473,0.4302521,0.0732753,-1.941056,-0.01139911,0.966091,-0.05161165,0.2527342,5.391534,150.5489,357.23,0.1061072,0.04026859,-0.9935384,0.0,0.0,0.0,0.8131726,0.1203876,-2.63441,-0.07765794,0.07256639,0.7866876,-0.871991,-0.04811322,-0.4871517,0.004062891,0.9944126,-0.105485,0.4895051,-0.0939612,-0.8669235,moving,-45.927,-5.081077,-5.637693,5.270218,-47.693951447758025,-7.564592142239267,41.59780723448382,43.971140831367414,138.80774268664362
31,05/16/2023 18:14:53.925834,232,True,True,True,True,Eyes,0.2927747,0.08500545,-2.096238,0.7114739,0.05853497,-0.7002704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5452533,-0.2819984,-1.890774,0.4409076,0.07071543,-1.937125,-0.009876729,0.9667472,-0.0530909,0.2499679,5.607501,150.8768,357.3716,0.1089586,0.04027845,-0.9932293,0.0,0.0,0.0,0.8157018,0.1181047,-2.63447,-0.07544327,0.06025034,0.7904015,-0.8748372,-0.04563863,-0.4822627,0.007445438,0.9941676,-0.1075887,0.4843602,-0.0977132,-0.869395,moving,-45.45469,-4.778195,-5.452324,4.359085,-47.24903265414188,-7.2657676564101745,41.03265981381607,43.38320013095467,139.29551268374013
32,05/16/2023 18:14:53.936263,233,True,True,True,True,Eyes,0.2998968,0.08424123,-2.089798,0.7058831,0.0553369,-0.7061634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5215271,-0.2858292,-1.895253,0.452094,0.06851186,-1.933026,-0.009024353,0.9674553,-0.05475522,0.2468819,5.82501,151.2384,357.4364,0.1118886,0.0402651,-0.9929041,0.0,0.0,0.0,0.8183485,0.1157159,-2.634532,-0.07515222,0.06080061,0.7928255,-0.8779359,-0.04449746,-0.4767061,0.009574825,0.9938409,-0.1104023,0.4786826,-0.1014905,-0.8721026,moving,-44.98862,-4.480698,-5.414909,4.385345,-46.80993828586031,-6.972255758379957,40.55472008027388,42.92485928414892,139.7452368495741
